
세계기후평년값
[검색조건]
검색구분 : 월별평년값
, 지점명 : 전체
, 기간 : 1980년대 00월
국가,지점명,지점번호,시작년도,종료년도,월,평균기온(°C),최고기온(°C),최저기온(°C),강수량(mm),일조시간(hr)
인도네시아,네이라,97790,1987,2010,9,      24.7,      27.1,      20.1,      83.0,     139.0
인도네시아,네이라,97790,1987,2010,11,      27.2,      30.0,      21.7,     114.0,     156.0
인도네시아,네이라,97790,1987,2010,12,      27.2,      29.8,      21.7,     260.0,     136.0
인도네시아,네이라,97790,1987,2011,1,      27.0,      29.6,      21.8,     225.0,     148.0
인도네시아,네이라,97790,1987,2011,2,      26.0,      28.3,      21.0,     175.0,     119.0
인도네시아,네이라,97790,1987,2011,3,      25.8,      28.3,      20.8,     185.0,     141.0
인도네시아,네이라,97790,1987,2011,4,      26.1,      28.3,      20.8,     194.0,      96.0
인도네시아,네이라,97790,1987,2011,5,      25.6,      28.0,      20.9,     291.0,     135.0
인도네시아,네이라,97790,1987,2011,6,      23.8,      26.0,      19.8,     239.0,     117.0
인도네시아,네이라,97790,1987,2011,7,      24.3,      26.4,      20.5,     123.0,     129.0
인도네시아,네이라,97790,1987,2011,9,      24.8,      27.3,      20.2,      82.0,     139.0
인도네시아,네이라,97790,1987,2011,10,      24.5,      27.1,      19.7,      95.0,     152.0
인도네시아,네이라,97790,1987,2011,11,       2.7,      30.0,      21.8,     114.0,     157.0
인도네시아,네이라,97790,1987,2011,12,      27.2,      29.8,      21.8,     263.0,     137.0
인도네시아,네이라,97790,1987,2012,1,      27.1,      29.7,      21.9,     222.0,     148.0
인도네시아,네이라,97790,1987,2012,2,      26.0,      28.4,      21.1,     173.0,     120.0
인도네시아,네이라,97790,1987,2012,3,      25.8,      28.4,      20.9,     196.0,     140.0
인도네시아,네이라,97790,1987,2012,4,      26.2,      28.4,      20.9,     194.0,      99.0
인도네시아,네이라,97790,1987,2012,6,      23.9,      26.1,      20.0,     239.0,     117.0
인도네시아,네이라,97790,1987,2012,7,      24.4,      26.5,      20.6,     125.0,     129.0
인도네시아,네이라,97790,1987,2012,8,      24.3,      26.5,      20.3,      76.0,     150.0
인도네시아,네이라,97790,1987,2012,9,      24.9,      27.4,      20.3,      81.0,     140.0
인도네시아,네이라,97790,1987,2012,10,      24.6,      27.3,      19.8,      98.0,     155.0
인도네시아,네이라,97790,1987,2012,11,      27.2,      30.1,      21.9,     111.0,     158.0
인도네시아,네이라,97790,1987,2012,12,      27.2,      29.9,      21.9,     269.0,     137.0
인도네시아,네이라,97790,1987,2013,1,      27.1,      29.7,      22.0,     227.0,     149.0
인도네시아,네이라,97790,1987,2013,2,      26.1,      28.5,      21.2,     175.0,     121.0
인도네시아,네이라,97790,1987,2013,3,      25.9,      28.5,      21.1,     190.0,     144.0
인도네시아,네이라,97790,1987,2013,5,      25.7,      28.2,      21.1,     321.0,     135.0
인도네시아,네이라,97790,1987,2013,6,      24.1,      26.2,      20.1,     253.0,     117.0
인도네시아,네이라,97790,1987,2013,7,      24.5,      26.6,      20.7,     140.0,     128.0
인도네시아,네이라,97790,1987,2013,8,      24.3,      26.5,      20.3,      76.0,     150.0
인도네시아,네이라,97790,1987,2013,9,      24.9,      27.4,      20.3,      81.0,     140.0
인도네시아,네이라,97790,1987,2013,10,      24.6,      27.3,       3.6,      98.0,     155.0
인도네시아,네이라,97790,1987,2013,11,      27.3,      30.2,       2.2,    1121.0,     157.0
인도네시아,네이라,97790,1987,2013,12,      27.3,      29.9,      22.0,     272.0,     135.0
인도네시아,네이라,97790,1987,2014,1,      27.2,      29.8,      22.1,     235.0,     145.0
인도네시아,네이라,97790,1987,2014,2,      26.2,      28.6,      21.3,     174.0,     122.0
인도네시아,네이라,97790,1987,2014,4,      25.3,      37.5,      20.3,     187.0,      98.0
인도네시아,네이라,97790,1987,2014,5,      25.8,      28.3,      21.3,     332.0,     134.0
인도네시아,네이라,97790,1987,2014,6,      24.2,      26.4,       0.3,     257.0,     117.0
인도네시아,네이라,97790,1987,2014,7,      24.5,      26.7,      20.8,     137.0,     130.0
인도네시아,네이라,97790,1987,2014,8,      24.4,      26.7,      20.6,      79.0,     149.0
인도네시아,네이라,97790,1987,2014,10,      24.7,      27.4,      20.0,     101.0,     156.0
인도네시아,네이라,97790,1987,2014,11,      27.3,      30.2,       2.1,     109.0,     157.0
인도네시아,네이라,97790,1987,2014,12,      27.3,      30.0,      22.0,     281.0,     134.0
인도네시아,네이라,97790,1987,2015,1,      27.2,      29.8,      22.2,     232.0,     144.0
인도네시아,네이라,97790,1987,2015,2,      26.2,      28.7,      21.4,     174.0,     122.0
인도네시아,네이라,97790,1987,2015,3,      26.1,      28.7,      21.3,     185.0,     145.0
인도네시아,네이라,97790,1987,2015,4,      26.3,      28.7,      21.2,     201.0,     103.0
인도네시아,네이라,97790,1987,2015,6,      26.2,      28.5,       1.9,     273.0,     122.0
멕시코,누에바 카사스 그랜즈,76122,1983,2009,1,       7.3,      14.4,      -0.5,      16.0,     234.0
멕시코,누에바 카사스 그랜즈,76122,1983,2009,2,       9.9,      17.1,       2.1,      13.0,     236.0
멕시코,누에바 카사스 그랜즈,76122,1983,2009,4,      17.4,      24.3,       8.6,       0.0,     310.0
멕시코,누에바 카사스 그랜즈,76122,1983,2009,5,      21.9,      27.9,      14.5,      10.0,     329.0
멕시코,누에바 카사스 그랜즈,76122,1983,2009,6,      25.6,      31.5,      18.1,      23.0,     303.0
멕시코,누에바 카사스 그랜즈,76122,1983,2009,7,      24.9,      30.5,      19.6,      82.0,     271.0
멕시코,누에바 카사스 그랜즈,76122,1983,2009,8,      23.4,      27.3,      19.4,      75.0,     262.0
멕시코,누에바 카사스 그랜즈,76122,1983,2009,10,      17.1,      23.3,       9.9,      28.0,     278.0
멕시코,누에바 카사스 그랜즈,76122,1983,2009,12,       6.8,      14.9,,      18.0,     231.0
멕시코,누에바 카사스 그랜즈,76122,1983,2010,2,       9.9,      17.1,       2.0,      13.0,     236.0
멕시코,누에바 카사스 그랜즈,76122,1983,2010,3,      13.2,      20.1,       4.5,       7.0,     290.0
멕시코,누에바 카사스 그랜즈,76122,1983,2010,4,      17.4,      24.4,       8.5,       9.0,     308.0
멕시코,누에바 카사스 그랜즈,76122,1983,2010,5,      21.8,      28.0,      14.1,       9.0,     331.0
멕시코,누에바 카사스 그랜즈,76122,1983,2010,6,      25.6,      31.8,      17.9,      23.0,     305.0
멕시코,누에바 카사스 그랜즈,76122,1983,2010,7,      24.9,      30.7,      19.5,      84.0,     271.0
멕시코,누에바 카사스 그랜즈,76122,1983,2010,8,      23.4,      27.8,      19.1,      74.0,     263.0
멕시코,누에바 카사스 그랜즈,76122,1983,2010,12,       6.9,      15.0,,      17.0,     229.0
멕시코,누에바 카사스 그랜즈,76122,1983,2011,1,       7.2,      14.4,      -0.5,      16.0,     233.0
멕시코,누에바 카사스 그랜즈,76122,1983,2011,2,       9.8,      17.4,       1.5,      13.0,     236.0
멕시코,누에바 카사스 그랜즈,76122,1983,2011,3,      13.3,      20.1,       4.6,      70.0,     290.0
멕시코,누에바 카사스 그랜즈,76122,1983,2011,4,      17.4,      24.3,       8.6,      84.0,     308.0
멕시코,누에바 카사스 그랜즈,76122,1983,2011,5,      21.8,      28.0,      14.1,      91.0,     330.0
멕시코,누에바 카사스 그랜즈,76122,1983,2011,7,      24.9,      30.6,      19.6,      84.0,     271.0
멕시코,누에바 카사스 그랜즈,76122,1983,2011,8,      23.4,      27.7,      19.2,      74.0,     263.0
멕시코,누에바 카사스 그랜즈,76122,1983,2011,9,      21.6,      26.7,      16.1,      42.0,     260.0
멕시코,누에바 카사스 그랜즈,76122,1983,2011,10,      17.2,      23.5,       9.8,      26.0,     279.0
멕시코,누에바 카사스 그랜즈,76122,1983,2011,11,      11.3,      18.4,       2.9,      15.0,     252.0
멕시코,누에바 카사스 그랜즈,76122,1983,2011,12,       6.9,      15.0,,      17.0,     228.0
멕시코,누에바 카사스 그랜즈,76122,1983,2012,1,       7.2,      14.4,      -0.4,      15.0,     234.0
멕시코,누에바 카사스 그랜즈,76122,1983,2012,2,       9.9,      17.3,       1.7,      12.0,     237.0
멕시코,누에바 카사스 그랜즈,76122,1983,2012,5,      21.8,      28.3,      13.9,       9.0,     331.0
멕시코,누에바 카사스 그랜즈,76122,1983,2012,6,      25.8,      32.2,      17.8,      22.0,     306.0
멕시코,누에바 카사스 그랜즈,76122,1983,2012,7,      24.9,      30.9,      19.4,      84.0,     269.0
멕시코,누에바 카사스 그랜즈,76122,1983,2012,8,      23.5,      28.2,      19.0,      73.0,     264.0
멕시코,누에바 카사스 그랜즈,76122,1983,2012,9,      21.6,      27.0,      15.9,      43.0,     259.0
멕시코,누에바 카사스 그랜즈,76122,1983,2012,10,      17.2,      23.9,       9.6,      25.0,     279.0
멕시코,누에바 카사스 그랜즈,76122,1983,2012,11,      11.3,      18.7,       3.0,      15.0,     251.0
멕시코,누에바 카사스 그랜즈,76122,1983,2012,12,       6.9,      15.1,,       0.0,     228.0
멕시코,누에바 카사스 그랜즈,76122,1983,2013,1,       7.2,      14.6,      -0.6,      15.0,     233.0
멕시코,누에바 카사스 그랜즈,76122,1983,2013,2,       9.8,      17.2,       1.8,      12.0,     237.0
멕시코,누에바 카사스 그랜즈,76122,1983,2013,3,      13.4,      20.5,       4.5,       7.0,     290.0
멕시코,누에바 카사스 그랜즈,76122,1983,2013,4,      17.5,      24.8,       8.5,       8.0,     309.0
멕시코,누에바 카사스 그랜즈,76122,1983,2013,5,      21.8,      28.4,      13.8,       9.0,     331.0
멕시코,누에바 카사스 그랜즈,76122,1983,2013,6,      25.0,      31.0,      19.4,      84.0,     271.0
멕시코,누에바 카사스 그랜즈,76122,1983,2013,7,      24.8,      31.0,      19.4,      85.0,     267.0
멕시코,누에바 카사스 그랜즈,76122,1983,2013,8,      23.5,      28.3,      18.9,      73.0,     263.0
멕시코,누에바 카사스 그랜즈,76122,1983,2013,9,      21.6,      27.1,      15.8,      44.0,     259.0
멕시코,누에바 카사스 그랜즈,76122,1983,2013,10,      17.2,      24.0,       9.6,      25.0,     279.0
멕시코,누에바 카사스 그랜즈,76122,1983,2013,11,      11.3,      18.8,       3.0,      15.0,     250.0
멕시코,누에바 카사스 그랜즈,76122,1983,2013,12,       6.9,      15.1,,      16.0,     228.0
멕시코,누에바 카사스 그랜즈,76122,1983,2014,1,       7.3,      14.7,      -0.6,      15.0,     234.0
멕시코,누에바 카사스 그랜즈,76122,1983,2014,3,      13.4,      20.6,       4.6,      20.0,     289.0
멕시코,누에바 카사스 그랜즈,76122,1983,2014,4,      17.6,      24.9,       8.5,       8.0,     308.0
멕시코,누에바 카사스 그랜즈,76122,1983,2014,5,      21.8,      28.5,      13.7,       9.0,     331.0
멕시코,누에바 카사스 그랜즈,76122,1983,2014,6,      25.9,      32.6,      17.7,      22.0,     307.0
멕시코,누에바 카사스 그랜즈,76122,1983,2014,8,      23.4,      28.4,      18.9,      75.0,     262.0
멕시코,누에바 카사스 그랜즈,76122,1983,2014,10,      17.2,      24.2,       9.6,      25.0,     279.0
멕시코,누에바 카사스 그랜즈,76122,1983,2014,11,      11.3,      18.8,       3.0,      15.0,     249.0
멕시코,누에바 카사스 그랜즈,76122,1983,2014,12,       7.0,      15.2,,      16.0,     228.0
멕시코,누에바 카사스 그랜즈,76122,1985,2008,3,      13.2,      19.7,       4.6,       0.0,     290.0
멕시코,누에바 카사스 그랜즈,76122,1985,2008,5,      21.9,      27.7,      14.6,      10.0,     330.0
멕시코,누에바 카사스 그랜즈,76122,1985,2008,8,      23.3,      27.2,      19.4,      76.0,     262.0
멕시코,누에바 카사스 그랜즈,76122,1985,2008,10,      17.2,      23.2,       9.9,       0.0,     278.0
멕시코,누에바 카사스 그랜즈,76122,1985,2008,11,      11.3,      18.3,       3.0,      16.0,     254.0
핀란드,니니사로,2942,1981,2010,1,       9.2,,,      51.0,
핀란드,니니사로,2942,1981,2010,2,       0.5,,,      37.0,
핀란드,니니사로,2942,1981,2010,3,,       1.1,,      38.0,
핀란드,니니사로,2942,1981,2010,4,       2.9,       7.8,,      34.0,
핀란드,니니사로,2942,1981,2010,5,       9.3,      14.9,       3.6,      40.0,
핀란드,니니사로,2942,1981,2010,6,      13.6,      19.1,       8.2,      72.0,
핀란드,니니사로,2942,1981,2010,7,      16.4,      21.6,      11.3,      86.0,
핀란드,니니사로,2942,1981,2010,8,      14.5,      19.4,      10.1,      74.0,
핀란드,니니사로,2942,1981,2010,9,       9.3,      13.5,       5.6,      66.0,
핀란드,니니사로,2942,1981,2010,10,       4.3,       7.1,       1.5,      71.0,
핀란드,니니사로,2942,1981,2010,11,,       1.3,,      59.0,
핀란드,니니사로,2942,1981,2010,12,       2.0,,,      53.0,
일본,니이가타,47604,1981,2010,1,       2.8,       5.5,       0.2,     186.0,      57.0
일본,니이가타,47604,1981,2010,2,       2.9,       6.0,       0.1,     122.0,      75.0
일본,니이가타,47604,1981,2010,3,       5.8,       9.7,       2.3,     113.0,     128.0
일본,니이가타,47604,1981,2010,4,      11.5,      16.0,       7.3,      92.0,     182.0
일본,니이가타,47604,1981,2010,5,      16.5,      21.0,      12.7,     104.0,     200.0
일본,니이가타,47604,1981,2010,6,      20.7,      24.5,      17.6,     128.0,     173.0
일본,니이가타,47604,1981,2010,7,      24.5,      28.2,      21.7,     192.0,     169.0
일본,니이가타,47604,1981,2010,8,      26.6,      30.6,      23.4,     141.0,     215.0
일본,니이가타,47604,1981,2010,9,      22.5,      26.2,      19.2,     155.0,     151.0
일본,니이가타,47604,1981,2010,10,      16.4,      20.3,      12.8,     160.0,     144.0
일본,니이가타,47604,1981,2010,11,      10.5,      14.2,       7.0,     211.0,      90.0
일본,니이가타,47604,1981,2010,12,       5.6,       8.7,       2.7,     217.0,      61.0
중국,다롄,54662,1981,2010,1,       6.8,      -0.2,,       8.0,     195.0
중국,다롄,54662,1981,2010,2,       1.8,       2.2,,       7.0,     197.0
중국,다롄,54662,1981,2010,3,       3.7,       7.6,       0.7,      14.0,     238.0
중국,다롄,54662,1981,2010,4,      10.6,      15.0,       7.0,      29.0,     255.0
중국,다롄,54662,1981,2010,5,      16.4,      20.6,      12.7,      50.0,     269.0
중국,다롄,54662,1981,2010,6,      20.7,      24.6,      17.6,      77.0,     249.0
중국,다롄,54662,1981,2010,7,      23.7,      26.9,      21.3,     130.0,     213.0
중국,다롄,54662,1981,2010,8,      24.4,      27.5,      21.9,     146.0,     232.0
중국,다롄,54662,1981,2010,9,      20.8,      24.2,      17.9,      60.0,     241.0
중국,다롄,54662,1981,2010,10,      14.2,      17.8,      11.1,      34.0,     227.0
중국,다롄,54662,1981,2010,11,       6.1,       9.7,       2.9,      18.0,     177.0
중국,다르,56046,1981,2010,1,      11.2,,,       6.0,     194.0
중국,다르,56046,1981,2010,3,       5.6,       3.0,,      14.0,     211.0
중국,다르,56046,1981,2010,4,       0.3,       7.2,,      25.0,     231.0
중국,다르,56046,1981,2010,5,       4.3,      11.1,,      59.0,     226.0
중국,다르,56046,1981,2010,6,       7.6,      13.8,       2.8,     115.0,     194.0
중국,다르,56046,1981,2010,7,       9.8,      16.1,       4.6,     115.0,     219.0
중국,다르,56046,1981,2010,8,       9.0,      15.8,       3.6,      93.0,     223.0
